RESERVATION_NO;Permit_No;DATE_;TIME_FROM;TIME_TO;SEX_;AGE_;assembly_POINT;GATE_INTR;Permit_KIND
478524578;942819975;06/09/21;06:00 у;09:00 у;MALE;34;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524579;942819976;06/09/21;06:00 у;09:00 у;MALE;65;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524580;942819977;06/09/21;06:00 у;09:00 у;MALE;98;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524581;942819978;06/09/21;06:00 у;09:00 у;MALE;65;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524582;942819979;06/09/21;06:00 у;09:00 у;MALE;27;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524583;942819980;06/09/21;06:00 у;09:00 у;MALE;28;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524584;942819981;06/09/21;06:00 у;09:00 у;MALE;57;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524585;942819982;06/09/21;06:00 у;09:00 у;MALE;58;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524586;942819983;06/09/21;06:00 у;09:00 у;MALE;60;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524587;942819984;06/09/21;06:00 у;09:00 у;MALE;55;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524588;942819985;06/09/21;06:00 у;09:00 у;MALE;22;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524589;942819986;06/09/21;06:00 у;09:00 у;MALE;19;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524590;942819987;06/09/21;06:00 у;09:00 у;MALE;37;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524591;942819988;06/09/21;06:00 у;09:00 у;MALE;77;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524592;942819989;06/09/21;06:00 у;09:00 у;MALE;23;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524593;942819990;06/09/21;06:00 у;09:00 у;MALE;24;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524594;942819991;06/09/21;06:00 у;09:00 у;MALE;25;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524595;942819992;06/09/21;06:00 у;09:00 у;MALE;26;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524596;942819993;06/09/21;06:00 у;09:00 у;MALE;62;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524597;942819994;06/09/21;06:00 у;09:00 у;MALE;52;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524598;942819995;06/09/21;06:00 у;09:00 у;MALE;82;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524599;942819996;06/09/21;06:00 у;09:00 у;MALE;92;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524600;942819997;06/09/21;06:00 у;09:00 у;MALE;72;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524601;942819998;06/09/21;06:00 у;09:00 у;MALE;42;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524602;942819999;06/09/21;06:00 у;09:00 у;MALE;56;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524603;942820000;06/09/21;06:00 у;09:00 у;MALE;22;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524604;942820001;06/09/21;06:00 у;09:00 у;MALE;40;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524605;942820002;06/09/21;06:00 у;09:00 у;MALE;46;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524606;942820003;06/09/21;06:00 у;09:00 у;MALE;44;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524607;942820004;06/09/21;06:00 у;09:00 у;MALE;58;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524608;942820005;06/09/21;06:00 у;09:00 у;MALE;65;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524609;942820006;06/09/21;06:00 у;09:00 у;MALE;57;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524610;942820007;06/09/21;06:00 у;09:00 у;MALE;58;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524611;942820008;06/09/21;06:00 у;09:00 у;MALE;60;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524612;942820009;06/09/21;06:00 у;09:00 у;MALE;55;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524613;942820010;06/09/21;06:00 у;09:00 у;MALE;22;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524614;942820011;06/09/21;06:00 у;09:00 у;MALE;19;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524615;942820012;06/09/21;06:00 у;09:00 у;MALE;37;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524616;942820013;06/09/21;06:00 у;09:00 у;MALE;77;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524617;942820014;06/09/21;06:00 у;09:00 у;MALE;45;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524618;942820015;06/09/21;06:00 у;09:00 у;MALE;75;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524619;942820016;06/09/21;06:00 у;09:00 у;MALE;65;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524620;942820017;06/09/21;06:00 у;09:00 у;MALE;27;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524621;942820018;06/09/21;06:00 у;09:00 у;MALE;28;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524622;942820019;06/09/21;06:00 у;09:00 у;MALE;57;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524623;942820020;06/09/21;06:00 у;09:00 у;MALE;58;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524624;942820021;06/09/21;06:00 у;09:00 у;MALE;25;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524625;942820022;06/09/21;06:00 у;09:00 у;MALE;26;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524626;942820023;06/09/21;06:00 у;09:00 у;MALE;62;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524627;942820024;06/09/21;06:00 у;09:00 у;MALE;52;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524628;942820025;06/09/21;06:00 у;09:00 у;MALE;82;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524629;942820026;06/09/21;06:00 у;09:00 у;MALE;92;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524630;942820027;06/09/21;06:00 у;09:00 у;MALE;72;уцон ЧсУуэб уЪкШ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524631;942820028;06/09/21;06:00 у;09:00 у;MALE;42;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524632;942820029;06/09/21;06:00 у;09:00 у;MALE;56;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524633;942820030;06/09/21;06:00 у;09:00 у;MALE;54;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524634;942820031;06/09/21;06:00 у;09:00 у;MALE;25;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524635;942820032;06/09/21;06:00 у;09:00 у;MALE;35;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524636;942820033;06/09/21;06:00 у;09:00 у;MALE;78;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524637;942820034;06/09/21;06:00 у;09:00 у;MALE;95;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524638;942820035;06/09/21;06:00 у;09:00 у;MALE;24;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524639;942820036;06/09/21;06:00 у;09:00 у;MALE;85;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524640;942820037;06/09/21;06:00 у;09:00 у;MALE;97;уцон пЯэ;ШЧШ УЬэЧЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524641;942820038;06/09/21;06:00 у;09:00 у;MALE;54;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524642;942820039;06/09/21;06:00 у;09:00 у;MALE;77;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524643;942820040;06/09/21;06:00 у;09:00 у;MALE;23;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524644;942820041;06/09/21;06:00 у;09:00 у;MALE;24;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524645;942820042;06/09/21;06:00 у;09:00 у;MALE;25;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524646;942820043;06/09/21;06:00 у;09:00 у;MALE;26;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524647;942820044;06/09/21;06:00 у;09:00 у;MALE;55;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524648;942820045;06/09/21;06:00 у;09:00 у;MALE;22;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524649;942820046;06/09/21;06:00 у;09:00 у;MALE;40;уцон пЯэ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524650;942820047;06/09/21;06:00 у;09:00 у;MALE;46;уцон ЧсЬубЧЪ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524651;942820048;06/09/21;06:00 у;09:00 у;MALE;44;уцон ЧсЬубЧЪ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524652;942820049;06/09/21;06:00 у;09:00 у;MALE;58;уцон ЧсЬубЧЪ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524653;942820050;06/09/21;06:00 у;09:00 у;MALE;65;уцон ЧсЬубЧЪ;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524654;942820051;06/09/21;06:00 у;09:00 у;MALE;57;ЧсдШэпх;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524655;942820052;06/09/21;06:00 у;09:00 у;MALE;58;ЧсдШэпх;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524656;942820053;06/09/21;06:00 у;09:00 у;MALE;60;ЧсдШэпх;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524657;942820054;06/09/21;06:00 у;09:00 у;MALE;55;ЧсдШэпх;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524658;942820055;06/09/21;06:00 у;09:00 у;MALE;22;ЧсдШэпх;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524659;942820056;06/09/21;06:00 у;09:00 у;MALE;19;ЧсдШэпх;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524660;942820057;06/09/21;06:00 у;09:00 у;MALE;37;ЧсдШэпх;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524661;942820058;06/09/21;06:00 у;09:00 у;MALE;77;ЧсдШэпх;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524662;942820059;06/09/21;06:00 у;09:00 у;MALE;45;ЧсдШэпх;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524663;942820060;06/09/21;06:00 у;09:00 у;MALE;75;ЧсдШэпх;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524664;942820061;06/09/21;06:00 у;09:00 у;MALE;65;ЧсдШэпх;ШЧШ УЬэЧЯ;УЯЧС кубЩ
478524665;942820062;06/09/21;06:00 у;09:00 у;MALE;27;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524666;942820063;06/09/21;06:00 у;09:00 у;MALE;22;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524667;942820064;06/09/21;06:00 у;09:00 у;MALE;40;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524668;942820065;06/09/21;06:00 у;09:00 у;MALE;46;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524669;942820066;06/09/21;06:00 у;09:00 у;MALE;44;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524670;942820067;06/09/21;06:00 у;09:00 у;MALE;58;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524671;942820068;06/09/21;06:00 у;09:00 у;MALE;65;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524672;942820069;06/09/21;06:00 у;09:00 у;MALE;57;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524673;942820070;06/09/21;06:00 у;09:00 у;MALE;58;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524674;942820071;06/09/21;06:00 у;09:00 у;MALE;60;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524675;942820072;06/09/21;06:00 у;09:00 у;MALE;55;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524676;942820073;06/09/21;06:00 у;09:00 у;MALE;22;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524677;942820074;06/09/21;06:00 у;09:00 у;MALE;19;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524678;942820075;06/09/21;06:00 у;09:00 у;MALE;37;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524679;942820076;06/09/21;06:00 у;09:00 у;MALE;77;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524680;942820077;06/09/21;06:00 у;09:00 у;MALE;45;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524681;942820078;06/09/21;06:00 у;09:00 у;MALE;75;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524682;942820079;06/09/21;06:00 у;09:00 у;MALE;65;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524683;942820080;06/09/21;06:00 у;09:00 у;MALE;27;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524684;942820081;06/09/21;06:00 у;09:00 у;MALE;28;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524685;942820082;06/09/21;06:00 у;09:00 у;MALE;57;уцон пЯэ;ШЧШ ЧсгсЧу ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524686;942820083;06/09/21;06:00 у;09:00 у;MALE;58;уцон пЯэ;ШЧШ ЧсгсЧу ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524687;942820084;06/09/21;06:00 у;09:00 у;MALE;25;уцон пЯэ;ШЧШ ЧсгсЧу ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524688;942820085;06/09/21;06:00 у;09:00 у;MALE;26;уцон пЯэ;ШЧШ ЧсгсЧу ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524689;942820086;06/09/21;06:00 у;09:00 у;MALE;62;уцон пЯэ;ШЧШ ЧсгсЧу ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524690;942820087;06/09/21;06:00 у;09:00 у;MALE;52;уцон пЯэ;ШЧШ ЧсгсЧу ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524691;942820088;06/09/21;06:00 у;09:00 у;MALE;82;уцон пЯэ;ШЧШ ЧсгсЧу ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524692;942820089;06/09/21;06:00 у;09:00 у;MALE;92;уцон пЯэ;ШЧШ ЧсгсЧу ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524693;942820090;06/09/21;06:00 у;09:00 у;MALE;72;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524694;942820091;06/09/21;06:00 у;09:00 у;MALE;42;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524695;942820092;06/09/21;06:00 у;09:00 у;MALE;56;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524696;942820093;06/09/21;06:00 у;09:00 у;MALE;54;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524697;942820094;06/09/21;06:00 у;09:00 у;MALE;25;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524698;942820095;06/09/21;06:00 у;09:00 у;MALE;35;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524699;942820096;06/09/21;06:00 у;09:00 у;MALE;78;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524700;942820097;06/09/21;06:00 у;09:00 у;MALE;95;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524701;942820098;06/09/21;06:00 у;09:00 у;MALE;24;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524702;942820099;06/09/21;06:00 у;09:00 у;MALE;85;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524703;942820100;06/09/21;06:00 у;09:00 у;MALE;97;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524704;942820101;06/09/21;06:00 у;09:00 у;MALE;54;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524705;942820102;06/09/21;06:00 у;09:00 у;MALE;77;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524706;942820103;06/09/21;06:00 у;09:00 у;MALE;23;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524707;942820104;06/09/21;06:00 у;09:00 у;MALE;24;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524708;942820105;06/09/21;06:00 у;09:00 у;MALE;25;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524709;942820106;06/09/21;06:00 у;09:00 у;MALE;26;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524710;942820107;06/09/21;06:00 у;09:00 у;MALE;55;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524711;942820108;06/09/21;06:00 у;09:00 у;MALE;22;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524712;942820109;06/09/21;06:00 у;09:00 у;MALE;40;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524713;942820110;06/09/21;06:00 у;09:00 у;MALE;46;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524714;942820111;06/09/21;06:00 у;09:00 у;MALE;44;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524715;942820112;06/09/21;06:00 у;09:00 у;MALE;58;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524716;942820113;06/09/21;06:00 у;09:00 у;MALE;65;уцон ЧсУуэб уЪкШ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524717;942820114;06/09/21;06:00 у;09:00 у;MALE;57;уцон ЧсЬубЧЪ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524718;942820115;06/09/21;06:00 у;09:00 у;MALE;58;уцон ЧсЬубЧЪ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524719;942820116;06/09/21;06:00 у;09:00 у;MALE;60;уцон ЧсЬубЧЪ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524720;942820117;06/09/21;06:00 у;09:00 у;MALE;55;уцон ЧсЬубЧЪ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524721;942820118;06/09/21;06:00 у;09:00 у;MALE;22;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524722;942820119;06/09/21;06:00 у;09:00 у;MALE;19;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524723;942820120;06/09/21;06:00 у;09:00 у;MALE;37;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524724;942820121;06/09/21;06:00 у;09:00 у;MALE;77;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524725;942820122;06/09/21;06:00 у;09:00 у;MALE;45;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524726;942820123;06/09/21;06:00 у;09:00 у;MALE;75;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524727;942820124;06/09/21;06:00 у;09:00 у;MALE;65;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524728;942820125;06/09/21;06:00 у;09:00 у;MALE;27;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524729;942820126;06/09/21;06:00 у;09:00 у;MALE;28;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524730;942820127;06/09/21;06:00 у;09:00 у;MALE;57;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524731;942820128;06/09/21;06:00 у;09:00 у;MALE;58;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524732;942820129;06/09/21;06:00 у;09:00 у;MALE;60;ЧсдШэпх;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524733;942820130;06/09/21;06:00 у;09:00 у;MALE;55;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524734;942820131;06/09/21;06:00 у;09:00 у;MALE;22;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524735;942820132;06/09/21;06:00 у;09:00 у;MALE;19;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524736;942820133;06/09/21;06:00 у;09:00 у;MALE;37;уцон пЯэ;ШЧШ ЧсгсЧу ;УЯЧС кубЩ
478524737;942820134;06/09/21;06:00 у;09:00 у;MALE;77;уцон пЯэ;ШЧШ ЧсгсЧу ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524738;942820135;06/09/21;06:00 у;09:00 у;MALE;23;уцон пЯэ;ШЧШ ЧсгсЧу ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524739;942820136;06/09/21;06:00 у;09:00 у;MALE;24;уцон пЯэ;ШЧШ ЧсгсЧу ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524740;942820137;06/09/21;06:00 у;09:00 у;MALE;25;уцон пЯэ;ШЧШ Чсусп нхЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524741;942820138;06/09/21;06:00 у;09:00 у;MALE;26;уцон пЯэ;ШЧШ Чсусп нхЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524742;942820139;06/09/21;06:00 у;09:00 у;MALE;62;уцон пЯэ;ШЧШ Чсусп нхЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524743;942820140;06/09/21;06:00 у;09:00 у;MALE;52;уцон пЯэ;ШЧШ Чсусп нхЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524744;942820141;06/09/21;06:00 у;09:00 у;MALE;82;уцон пЯэ;ШЧШ Чсусп нхЯ;ЧсесЧЩ нэ ЧсугЬЯ ЧсЭбЧу
478524745;942820142;06/09/21;06:00 у;09:00 у;MALE;92;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524746;942820143;06/09/21;06:00 у;09:00 у;MALE;72;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524747;942820144;06/09/21;06:00 у;09:00 у;MALE;42;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524748;942820145;06/09/21;06:00 у;09:00 у;MALE;56;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524749;942820146;06/09/21;06:00 у;09:00 у;MALE;54;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524750;942820147;06/09/21;06:00 у;09:00 у;MALE;25;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524751;942820148;06/09/21;06:00 у;09:00 у;MALE;35;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524752;942820149;06/09/21;06:00 у;09:00 у;MALE;78;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524753;942820150;06/09/21;06:00 у;09:00 у;MALE;95;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524754;942820151;06/09/21;06:00 у;09:00 у;MALE;24;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524755;942820152;06/09/21;06:00 у;09:00 у;MALE;85;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524756;942820153;06/09/21;06:00 у;09:00 у;MALE;97;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
478524757;942820154;06/09/21;06:00 у;09:00 у;MALE;54;уцон пЯэ;ШЧШ Чсусп нхЯ;УЯЧС кубЩ
